DATA;ORA;OPEN;HIGH;LOW;CLOSE;N
29/09/2006;00:00;1.2693;1.2714;1.2639;1.2679;0
02/10/2006;00:00;1.2668;1.2759;1.2663;1.2734;0
03/10/2006;00:00;1.2737;1.2767;1.2721;1.2728;0
04/10/2006;00:00;1.2729;1.2739;1.2667;1.2714;0
05/10/2006;00:00;1.2716;1.2726;1.2672;1.2685;0
06/10/2006;00:00;1.2691;1.2714;1.2573;1.26;0
09/10/2006;00:00;1.26;1.2615;1.2586;1.2592;0
10/10/2006;00:00;1.2592;1.2616;1.2519;1.2533;0
11/10/2006;00:00;1.2535;1.2557;1.2503;1.2517;0
12/10/2006;00:00;1.2523;1.2567;1.2517;1.2551;0
13/10/2006;00:00;1.2556;1.2578;1.2484;1.2528;0
16/10/2006;00:00;1.2511;1.2537;1.249;1.2531;0
17/10/2006;00:00;1.2533;1.2566;1.2509;1.2533;0
18/10/2006;00:00;1.2535;1.2558;1.2501;1.2532;0
19/10/2006;00:00;1.2534;1.2643;1.2533;1.2624;0
20/10/2006;00:00;1.2623;1.2641;1.2598;1.2616;0
23/10/2006;00:00;1.2613;1.2622;1.2537;1.2546;0
24/10/2006;00:00;1.2547;1.2577;1.2526;1.2553;0
25/10/2006;00:00;1.2554;1.2622;1.2551;1.2598;0
26/10/2006;00:00;1.2607;1.2702;1.2606;1.2688;0
27/10/2006;00:00;1.2687;1.275;1.2664;1.2731;0
30/10/2006;00:00;1.2742;1.2743;1.27;1.2725;0
31/10/2006;00:00;1.2722;1.2783;1.2679;1.2762;0
01/11/2006;00:00;1.2763;1.2798;1.2743;1.2755;0
02/11/2006;00:00;1.2756;1.2786;1.2738;1.2776;0
03/11/2006;00:00;1.2777;1.2794;1.2682;1.2715;0
06/11/2006;00:00;1.2715;1.2726;1.269;1.2722;0
07/11/2006;00:00;1.2722;1.282;1.2721;1.2773;0
08/11/2006;00:00;1.2775;1.2809;1.2747;1.2755;0
09/11/2006;00:00;1.2756;1.2848;1.2751;1.2827;0
10/11/2006;00:00;1.2828;1.2902;1.2828;1.2839;0
13/11/2006;00:00;1.2838;1.2879;1.2797;1.281;0
14/11/2006;00:00;1.2801;1.2871;1.2791;1.2812;0
15/11/2006;00:00;1.281;1.2834;1.2773;1.2827;0
16/11/2006;00:00;1.2829;1.2842;1.2784;1.2792;0
17/11/2006;00:00;1.2795;1.2846;1.2763;1.2829;0
20/11/2006;00:00;1.2827;1.2853;1.2806;1.2815;0
21/11/2006;00:00;1.2815;1.2854;1.2798;1.2842;0
22/11/2006;00:00;1.2845;1.2958;1.284;1.2942;0
23/11/2006;00:00;1.2942;1.2975;1.2928;1.2943;0
24/11/2006;00:00;1.2943;1.3109;1.2943;1.3096;0
27/11/2006;00:00;1.309;1.3179;1.3087;1.3129;0
28/11/2006;00:00;1.3132;1.3209;1.312;1.3197;0
29/11/2006;00:00;1.3199;1.3218;1.3133;1.3154;0
30/11/2006;00:00;1.3152;1.3277;1.3142;1.3241;0
01/12/2006;00:00;1.3241;1.3348;1.322;1.3335;0
04/12/2006;00:00;1.3337;1.3369;1.3283;1.3333;0
05/12/2006;00:00;1.3341;1.3364;1.3288;1.3317;0
06/12/2006;00:00;1.3314;1.3342;1.3256;1.3282;0
07/12/2006;00:00;1.3285;1.3325;1.3276;1.3285;0
08/12/2006;00:00;1.3285;1.3364;1.3191;1.32;0
11/12/2006;00:00;1.3202;1.3263;1.3129;1.3236;0
12/12/2006;00:00;1.3236;1.3292;1.3213;1.328;0
13/12/2006;00:00;1.3284;1.3288;1.3192;1.3214;0
14/12/2006;00:00;1.3212;1.3253;1.3141;1.3141;0
15/12/2006;00:00;1.3141;1.3186;1.306;1.3081;0
18/12/2006;00:00;1.3078;1.3118;1.3051;1.3099;0
19/12/2006;00:00;1.3095;1.3217;1.3084;1.319;0
20/12/2006;00:00;1.3194;1.3245;1.3161;1.3172;0
21/12/2006;00:00;1.3171;1.3215;1.3141;1.3172;0
22/12/2006;00:00;1.3175;1.3213;1.3109;1.3135;0
25/12/2006;00:00;1.3124;1.3164;1.3102;1.3119;0
26/12/2006;00:00;1.3124;1.3143;1.3091;1.3097;0
27/12/2006;00:00;1.3096;1.3178;1.3096;1.3118;0
28/12/2006;00:00;1.3114;1.3202;1.3107;1.3147;0
29/12/2006;00:00;1.3149;1.3207;1.3139;1.3196;0
01/01/2007;00:00;1.3198;1.3208;1.3175;1.3197;0
02/01/2007;00:00;1.3199;1.3297;1.3199;1.3273;0
03/01/2007;00:00;1.3272;1.3292;1.3147;1.3167;0
04/01/2007;00:00;1.3169;1.3181;1.3076;1.3083;0
05/01/2007;00:00;1.3081;1.3105;1.2981;1.3003;0
08/01/2007;00:00;1.3;1.3036;1.2973;1.3023;0
09/01/2007;00:00;1.3022;1.3053;1.2986;1.3;0
10/01/2007;00:00;1.2997;1.3005;1.2931;1.2937;0
11/01/2007;00:00;1.2932;1.3016;1.2883;1.2888;0
12/01/2007;00:00;1.2886;1.2944;1.2866;1.2921;0
15/01/2007;00:00;1.2922;1.2958;1.2904;1.2938;0
16/01/2007;00:00;1.2933;1.2989;1.2908;1.2919;0
17/01/2007;00:00;1.2911;1.295;1.2898;1.2938;0
18/01/2007;00:00;1.2937;1.2977;1.2898;1.2961;0
19/01/2007;00:00;1.2956;1.3001;1.2914;1.2962;0
22/01/2007;00:00;1.2955;1.298;1.2924;1.2948;0
23/01/2007;00:00;1.2949;1.3044;1.2929;1.3026;0
24/01/2007;00:00;1.3026;1.3037;1.2949;1.2967;0
25/01/2007;00:00;1.297;1.3002;1.2915;1.2933;0
26/01/2007;00:00;1.293;1.2944;1.2877;1.2917;0
29/01/2007;00:00;1.2917;1.2967;1.2898;1.2957;0
30/01/2007;00:00;1.2955;1.2981;1.2945;1.2968;0
31/01/2007;00:00;1.297;1.3038;1.2926;1.3028;0
01/02/2007;00:00;1.3032;1.3055;1.3003;1.3022;0
02/02/2007;00:00;1.3021;1.3065;1.2952;1.296;0
05/02/2007;00:00;1.2957;1.2977;1.2914;1.2929;0
06/02/2007;00:00;1.2929;1.299;1.2913;1.2981;0
07/02/2007;00:00;1.2983;1.3024;1.2969;1.3012;0
08/02/2007;00:00;1.3013;1.3044;1.2976;1.3038;0
09/02/2007;00:00;1.3043;1.3047;1.2985;1.3004;0
12/02/2007;00:00;1.3007;1.3036;1.2941;1.2963;0
13/02/2007;00:00;1.2965;1.3044;1.2955;1.3037;0
14/02/2007;00:00;1.3037;1.3151;1.3025;1.3129;0
15/02/2007;00:00;1.3132;1.3173;1.3119;1.3142;0
16/02/2007;00:00;1.3144;1.3146;1.3095;1.314;0
19/02/2007;00:00;1.3137;1.3163;1.3123;1.3154;0
20/02/2007;00:00;1.3155;1.319;1.313;1.314;0
21/02/2007;00:00;1.3139;1.3166;1.3113;1.3139;0
22/02/2007;00:00;1.3139;1.3144;1.3081;1.3125;0
23/02/2007;00:00;1.3126;1.3189;1.3102;1.3168;0
26/02/2007;00:00;1.3167;1.3198;1.3148;1.3186;0
27/02/2007;00:00;1.3185;1.326;1.3161;1.3243;0
28/02/2007;00:00;1.3241;1.3244;1.3181;1.3227;0
01/03/2007;00:00;1.3227;1.3241;1.3155;1.3185;0
02/03/2007;00:00;1.3184;1.3201;1.3143;1.3192;0
05/03/2007;00:00;1.3192;1.3212;1.3072;1.3089;0
06/03/2007;00:00;1.3087;1.3131;1.308;1.3125;0
07/03/2007;00:00;1.3124;1.3186;1.311;1.3176;0
08/03/2007;00:00;1.3176;1.3184;1.3117;1.3127;0
09/03/2007;00:00;1.3132;1.3161;1.3086;1.3111;0
12/03/2007;00:00;1.3115;1.3201;1.311;1.3186;0
13/03/2007;00:00;1.3193;1.3222;1.3156;1.3198;0
14/03/2007;00:00;1.3195;1.3246;1.3178;1.322;0
15/03/2007;00:00;1.3216;1.3253;1.3194;1.3237;0
16/03/2007;00:00;1.3237;1.3341;1.3233;1.3309;0
19/03/2007;00:00;1.331;1.3326;1.328;1.33;0
20/03/2007;00:00;1.33;1.3322;1.3272;1.3319;0
21/03/2007;00:00;1.3318;1.3391;1.329;1.3384;0
22/03/2007;00:00;1.3385;1.3411;1.3312;1.333;0
23/03/2007;00:00;1.3329;1.3343;1.3281;1.3282;0
26/03/2007;00:00;1.3281;1.3348;1.3254;1.3332;0
27/03/2007;00:00;1.3328;1.3369;1.3322;1.3353;0
28/03/2007;00:00;1.3358;1.3376;1.3309;1.3312;0
29/03/2007;00:00;1.3313;1.3354;1.3302;1.3327;0
30/03/2007;00:00;1.3329;1.34;1.3288;1.3355;0
02/04/2007;00:00;1.3356;1.3383;1.3333;1.3366;143521
03/04/2007;00:00;1.3367;1.3382;1.332;1.3326;156523
04/04/2007;00:00;1.3329;1.3381;1.3319;1.337;144361
05/04/2007;00:00;1.3369;1.3442;1.3354;1.3427;140124
06/04/2007;00:00;1.3428;1.3434;1.3365;1.3385;66909
09/04/2007;00:00;1.3374;1.3389;1.3341;1.3357;113546
10/04/2007;00:00;1.3356;1.3456;1.335;1.3432;151818
11/04/2007;00:00;1.3431;1.3442;1.3407;1.3429;161808
12/04/2007;00:00;1.3434;1.3505;1.343;1.3488;176685
13/04/2007;00:00;1.3485;1.3553;1.3482;1.3524;145797
16/04/2007;00:00;1.3529;1.3578;1.3526;1.3529;148008
17/04/2007;00:00;1.3527;1.3596;1.3525;1.3571;181614
18/04/2007;00:00;1.3557;1.3616;1.3555;1.3609;191525
19/04/2007;00:00;1.3611;1.362;1.3561;1.361;172951
20/04/2007;00:00;1.3617;1.3637;1.3586;1.3588;116788
23/04/2007;00:00;1.359;1.3608;1.3541;1.3573;151734
24/04/2007;00:00;1.3577;1.3646;1.3549;1.3639;163374
25/04/2007;00:00;1.3639;1.3669;1.362;1.3642;177638
26/04/2007;00:00;1.3643;1.3654;1.3585;1.3589;186250
27/04/2007;00:00;1.3593;1.3682;1.3586;1.3658;148208
30/04/2007;00:00;1.365;1.3679;1.3589;1.3641;186685
01/05/2007;00:00;1.3642;1.3675;1.3591;1.3604;192763
02/05/2007;00:00;1.3604;1.3612;1.3561;1.3583;183433
03/05/2007;00:00;1.3582;1.3622;1.3545;1.3548;186921
04/05/2007;00:00;1.355;1.3611;1.3535;1.3583;143752
07/05/2007;00:00;1.359;1.3628;1.359;1.3597;132418
08/05/2007;00:00;1.3597;1.3622;1.3516;1.3544;181277
09/05/2007;00:00;1.3543;1.3566;1.352;1.3525;165454
10/05/2007;00:00;1.3525;1.3564;1.3465;1.3477;216784
11/05/2007;00:00;1.3475;1.3531;1.3462;1.3523;133958
14/05/2007;00:00;1.3527;1.3558;1.3523;1.3539;138128
15/05/2007;00:00;1.3541;1.361;1.3528;1.359;167904
16/05/2007;00:00;1.3591;1.361;1.3505;1.3514;184191
17/05/2007;00:00;1.3514;1.3544;1.3477;1.3497;160713
18/05/2007;00:00;1.3498;1.3522;1.3465;1.3507;157967
21/05/2007;00:00;1.3506;1.3531;1.3436;1.3459;158322
22/05/2007;00:00;1.3464;1.3477;1.3439;1.3447;140069
23/05/2007;00:00;1.3449;1.3502;1.3414;1.3458;184558
24/05/2007;00:00;1.3455;1.3463;1.3416;1.3433;178959
25/05/2007;00:00;1.343;1.3473;1.3412;1.3451;133211
28/05/2007;00:00;1.344;1.3461;1.3438;1.3447;70297
29/05/2007;00:00;1.3447;1.352;1.342;1.3445;189928
30/05/2007;00:00;1.3446;1.3457;1.3406;1.3429;160256
31/05/2007;00:00;1.3428;1.3477;1.3424;1.3449;151301
01/06/2007;00:00;1.3452;1.3463;1.3393;1.3441;136324
04/06/2007;00:00;1.3448;1.3501;1.3432;1.3492;119749
05/06/2007;00:00;1.3492;1.3554;1.3489;1.3517;151487
06/06/2007;00:00;1.3518;1.354;1.3486;1.3502;146783
07/06/2007;00:00;1.3496;1.3512;1.3423;1.3424;180225
08/06/2007;00:00;1.3424;1.343;1.3321;1.3369;165533
11/06/2007;00:00;1.3373;1.3375;1.3334;1.3357;132435
12/06/2007;00:00;1.3357;1.337;1.3301;1.3301;165606
13/06/2007;00:00;1.3302;1.3315;1.3264;1.3311;177022
14/06/2007;00:00;1.3309;1.3324;1.328;1.3306;143826
15/06/2007;00:00;1.3308;1.339;1.3306;1.3382;114732
18/06/2007;00:00;1.3387;1.3419;1.3377;1.3413;126451
19/06/2007;00:00;1.3414;1.3437;1.3385;1.3422;148077
20/06/2007;00:00;1.3422;1.3438;1.3397;1.3401;146035
21/06/2007;00:00;1.34;1.3406;1.3373;1.3385;137990
22/06/2007;00:00;1.3387;1.347;1.3382;1.3466;126414
25/06/2007;00:00;1.3468;1.3475;1.344;1.3462;108715
26/06/2007;00:00;1.3462;1.3479;1.3432;1.3457;138636
27/06/2007;00:00;1.3458;1.3462;1.3416;1.345;145900
28/06/2007;00:00;1.3451;1.3482;1.3424;1.3447;149314
29/06/2007;00:00;1.3445;1.3546;1.3431;1.3541;134230
02/07/2007;00:00;1.3542;1.364;1.3529;1.3629;139316
03/07/2007;00:00;1.3632;1.3637;1.3584;1.3608;133126
04/07/2007;00:00;1.3606;1.3631;1.3605;1.3612;99549
05/07/2007;00:00;1.3612;1.366;1.3579;1.3594;154787
06/07/2007;00:00;1.3592;1.3642;1.3569;1.3622;123376
09/07/2007;00:00;1.3626;1.3638;1.3611;1.363;98644
10/07/2007;00:00;1.3625;1.3766;1.3594;1.3764;185964
11/07/2007;00:00;1.377;1.3781;1.3732;1.3745;191018
12/07/2007;00:00;1.3742;1.3799;1.3742;1.3788;164697
13/07/2007;00:00;1.3787;1.3814;1.3763;1.3785;128403
16/07/2007;00:00;1.3784;1.3803;1.3759;1.3772;136921
17/07/2007;00:00;1.3774;1.3799;1.3758;1.3782;158441
18/07/2007;00:00;1.3782;1.3835;1.3752;1.3802;174833
19/07/2007;00:00;1.3804;1.3831;1.3786;1.3798;164718
20/07/2007;00:00;1.38;1.3845;1.378;1.3826;136553
23/07/2007;00:00;1.3825;1.3847;1.3796;1.3807;135500
24/07/2007;00:00;1.3804;1.3852;1.3799;1.3826;168376
25/07/2007;00:00;1.3826;1.3832;1.3697;1.3725;200286
26/07/2007;00:00;1.3723;1.3771;1.3692;1.3736;210293
27/07/2007;00:00;1.3741;1.3755;1.3626;1.363;188295
30/07/2007;00:00;1.3635;1.3705;1.361;1.3695;196869
31/07/2007;00:00;1.3696;1.3729;1.367;1.3674;193586
01/08/2007;00:00;1.3677;1.371;1.3638;1.3676;222086
02/08/2007;00:00;1.3674;1.3706;1.3651;1.3701;169432
03/08/2007;00:00;1.37;1.3819;1.3684;1.3783;148762
06/08/2007;00:00;1.3773;1.3841;1.3769;1.3791;184517
07/08/2007;00:00;1.3795;1.3816;1.3735;1.3743;168912
08/08/2007;00:00;1.3743;1.3826;1.3722;1.3792;168301
09/08/2007;00:00;1.3794;1.3817;1.3655;1.3676;217669
10/08/2007;00:00;1.3679;1.3705;1.3642;1.3691;182175
13/08/2007;00:00;1.3691;1.371;1.3604;1.3604;186952
14/08/2007;00:00;1.3606;1.3627;1.3532;1.3533;206292
15/08/2007;00:00;1.3536;1.354;1.3418;1.3422;248200
16/08/2007;00:00;1.342;1.3447;1.3361;1.3418;249403
17/08/2007;00:00;1.3425;1.3547;1.337;1.347;190805
20/08/2007;00:00;1.3474;1.3508;1.346;1.3474;191166
21/08/2007;00:00;1.3474;1.352;1.3457;1.3461;189890
22/08/2007;00:00;1.3462;1.3552;1.3451;1.3546;180861
23/08/2007;00:00;1.3549;1.3588;1.3535;1.3564;189159
24/08/2007;00:00;1.3565;1.3684;1.3554;1.368;118850
27/08/2007;00:00;1.3677;1.3687;1.3636;1.3641;105641
28/08/2007;00:00;1.364;1.368;1.3601;1.3601;156450
29/08/2007;00:00;1.3601;1.368;1.3563;1.3675;161573
30/08/2007;00:00;1.3674;1.3676;1.3593;1.3635;141072
31/08/2007;00:00;1.363;1.3719;1.362;1.3628;123019
03/09/2007;00:00;1.3628;1.3655;1.3605;1.3622;94880
04/09/2007;00:00;1.3623;1.3636;1.3552;1.3601;137924
05/09/2007;00:00;1.3606;1.3671;1.357;1.3648;136283
06/09/2007;00:00;1.365;1.371;1.3635;1.3693;147651
07/09/2007;00:00;1.3692;1.3798;1.3664;1.3766;106227
10/09/2007;00:00;1.3766;1.3816;1.3765;1.3805;136915
11/09/2007;00:00;1.3808;1.3848;1.3779;1.3832;149930
12/09/2007;00:00;1.3838;1.3916;1.3825;1.3901;156522
13/09/2007;00:00;1.3903;1.3927;1.3864;1.3865;169043
14/09/2007;00:00;1.3864;1.3895;1.3845;1.3874;131649
17/09/2007;00:00;1.3873;1.3888;1.3848;1.3858;134907
18/09/2007;00:00;1.3859;1.3989;1.3828;1.3975;180800
19/09/2007;00:00;1.3981;1.3987;1.3936;1.3966;163480
20/09/2007;00:00;1.3965;1.41;1.3963;1.4063;191842
21/09/2007;00:00;1.4067;1.412;1.4043;1.4089;139148
24/09/2007;00:00;1.409;1.4131;1.4068;1.4082;135593
25/09/2007;00:00;1.4074;1.4154;1.4062;1.4144;162900
26/09/2007;00:00;1.4146;1.4163;1.4112;1.4129;153669
27/09/2007;00:00;1.4131;1.419;1.4125;1.4148;167198
28/09/2007;00:00;1.4144;1.4278;1.4144;1.4266;151940
01/10/2007;00:00;1.4233;1.4282;1.4211;1.4232;152718
02/10/2007;00:00;1.4232;1.424;1.4139;1.4148;166468
03/10/2007;00:00;1.4149;1.4201;1.4084;1.4092;172247
04/10/2007;00:00;1.4088;1.4151;1.4068;1.4134;158369
05/10/2007;00:00;1.4134;1.4158;1.4033;1.4134;130556
08/10/2007;00:00;1.4134;1.4153;1.4037;1.4053;134332
09/10/2007;00:00;1.4054;1.4116;1.4015;1.4102;158569
10/10/2007;00:00;1.4103;1.4172;1.4094;1.414;157866
11/10/2007;00:00;1.4141;1.4241;1.4135;1.42;196195
12/10/2007;00:00;1.4199;1.4214;1.4155;1.4172;140228
15/10/2007;00:00;1.4176;1.4244;1.4161;1.4213;162383
16/10/2007;00:00;1.421;1.4227;1.4144;1.4168;195674
17/10/2007;00:00;1.4171;1.423;1.4158;1.4208;203456
18/10/2007;00:00;1.4215;1.4311;1.4197;1.4286;193654
19/10/2007;00:00;1.4285;1.4319;1.4246;1.43;142657
22/10/2007;00:00;1.4294;1.435;1.4125;1.4177;243439
23/10/2007;00:00;1.4175;1.428;1.417;1.4261;208544
24/10/2007;00:00;1.4263;1.4271;1.4189;1.4265;201876
25/10/2007;00:00;1.426;1.4345;1.4248;1.4329;202718
26/10/2007;00:00;1.4328;1.44;1.4316;1.4395;153645
29/10/2007;00:00;1.4389;1.4439;1.4377;1.4423;175214
30/10/2007;00:00;1.4419;1.4444;1.4375;1.444;162429
31/10/2007;00:00;1.4441;1.4505;1.442;1.4479;207609
01/11/2007;00:00;1.448;1.4483;1.4404;1.4422;209426
02/11/2007;00:00;1.4419;1.4528;1.4419;1.4514;144860
05/11/2007;00:00;1.4503;1.4524;1.4444;1.4464;176044
06/11/2007;00:00;1.4468;1.4571;1.4467;1.4556;203256
07/11/2007;00:00;1.4552;1.4731;1.4552;1.4639;250434
08/11/2007;00:00;1.4631;1.4704;1.4615;1.4672;230897
09/11/2007;00:00;1.4677;1.4753;1.4632;1.4674;199178
12/11/2007;00:00;1.4678;1.4685;1.4527;1.4532;227587
13/11/2007;00:00;1.4531;1.4634;1.4521;1.4602;208234
14/11/2007;00:00;1.4601;1.4726;1.4597;1.4644;215562
15/11/2007;00:00;1.4649;1.4705;1.4606;1.461;214639
16/11/2007;00:00;1.4611;1.4672;1.4582;1.4664;167620
19/11/2007;00:00;1.4661;1.4689;1.4622;1.4664;193447
20/11/2007;00:00;1.4664;1.4854;1.4636;1.4841;241783
21/11/2007;00:00;1.484;1.487;1.4776;1.4856;219096
22/11/2007;00:00;1.4857;1.4874;1.4823;1.4847;169853
23/11/2007;00:00;1.4849;1.4968;1.4784;1.4834;165962
26/11/2007;00:00;1.4836;1.4887;1.4806;1.4873;213138
27/11/2007;00:00;1.4871;1.4908;1.4808;1.4821;232536
28/11/2007;00:00;1.4829;1.4859;1.4712;1.4843;247600
29/11/2007;00:00;1.4838;1.4845;1.4723;1.4742;222318
30/11/2007;00:00;1.4742;1.4785;1.4627;1.4632;179945
03/12/2007;00:00;1.4631;1.471;1.4621;1.4668;190863
04/12/2007;00:00;1.4669;1.477;1.4636;1.4765;208869
05/12/2007;00:00;1.4758;1.4771;1.4593;1.4612;215910
06/12/2007;00:00;1.461;1.4652;1.4527;1.463;210242
07/12/2007;00:00;1.4636;1.4673;1.46;1.4656;137921
10/12/2007;00:00;1.4653;1.4736;1.4641;1.4712;154157
11/12/2007;00:00;1.471;1.4751;1.464;1.4657;210876
12/12/2007;00:00;1.4653;1.4749;1.4651;1.4703;184458
13/12/2007;00:00;1.4703;1.4738;1.4577;1.463;175004
14/12/2007;00:00;1.4636;1.4658;1.4412;1.4428;184706
17/12/2007;00:00;1.4426;1.4453;1.4331;1.4399;212626
18/12/2007;00:00;1.4398;1.4436;1.4367;1.4415;171413
19/12/2007;00:00;1.4412;1.4425;1.4325;1.4373;170855
20/12/2007;00:00;1.4383;1.4392;1.4311;1.4325;171566
21/12/2007;00:00;1.4327;1.441;1.4317;1.4374;125003
24/12/2007;00:00;1.4379;1.4413;1.436;1.4396;70031
25/12/2007;00:00;1.4393;1.4425;1.4386;1.4404;16942
26/12/2007;00:00;1.4392;1.4506;1.4392;1.4486;81122
27/12/2007;00:00;1.4488;1.4642;1.447;1.4626;153993
28/12/2007;00:00;1.4624;1.4727;1.4592;1.4724;125440
31/12/2007;00:00;1.4724;1.475;1.457;1.4584;104148
01/01/2008;00:00;1.4588;1.4617;1.458;1.459;29807
02/01/2008;00:00;1.459;1.475;1.4588;1.4722;182192
03/01/2008;00:00;1.4714;1.4781;1.4688;1.4746;190932
04/01/2008;00:00;1.4746;1.4825;1.4696;1.4741;146033
07/01/2008;00:00;1.4743;1.4756;1.4659;1.4691;166354
08/01/2008;00:00;1.4693;1.4744;1.4681;1.4704;176710
09/01/2008;00:00;1.4706;1.4743;1.464;1.4657;183010
10/01/2008;00:00;1.4655;1.4815;1.4642;1.4805;213670
11/01/2008;00:00;1.4801;1.4819;1.4762;1.4775;153557
14/01/2008;00:00;1.4776;1.4915;1.4775;1.4866;176049
15/01/2008;00:00;1.4867;1.4922;1.4801;1.4801;243783
16/01/2008;00:00;1.4802;1.4859;1.4595;1.465;256420
17/01/2008;00:00;1.465;1.4716;1.459;1.4647;272475
18/01/2008;00:00;1.464;1.4695;1.4603;1.4613;191455
21/01/2008;00:00;1.462;1.4622;1.4422;1.4447;249840
22/01/2008;00:00;1.4452;1.4645;1.4366;1.4628;312433
23/01/2008;00:00;1.4629;1.4685;1.4511;1.4631;279311
24/01/2008;00:00;1.4629;1.4779;1.4592;1.4756;254788
25/01/2008;00:00;1.4753;1.4778;1.4661;1.4682;172412
28/01/2008;00:00;1.4682;1.4799;1.4662;1.4782;231753
29/01/2008;00:00;1.478;1.4798;1.4737;1.4774;198000
30/01/2008;00:00;1.4774;1.4908;1.4755;1.4866;264812
31/01/2008;00:00;1.4862;1.4914;1.4803;1.4858;268483
01/02/2008;00:00;1.4857;1.4956;1.4786;1.4797;198820
04/02/2008;00:00;1.4798;1.4849;1.4793;1.4828;197149
05/02/2008;00:00;1.4827;1.4835;1.4622;1.4642;269924
06/02/2008;00:00;1.4647;1.4672;1.4592;1.4633;242514
07/02/2008;00:00;1.4632;1.4653;1.444;1.448;287345
08/02/2008;00:00;1.4483;1.4546;1.4451;1.4507;193272
11/02/2008;00:00;1.4504;1.4579;1.4482;1.4519;213570
12/02/2008;00:00;1.4518;1.4615;1.4496;1.4577;242837
13/02/2008;00:00;1.4583;1.4599;1.4532;1.457;240074
14/02/2008;00:00;1.4571;1.4648;1.4549;1.4637;238208
15/02/2008;00:00;1.4641;1.4709;1.4631;1.4678;211863
18/02/2008;00:00;1.4677;1.4691;1.4611;1.4654;192187
19/02/2008;00:00;1.4657;1.4757;1.4642;1.4725;268762
20/02/2008;00:00;1.4723;1.4734;1.4615;1.471;256102
21/02/2008;00:00;1.4713;1.4838;1.4702;1.481;312017
22/02/2008;00:00;1.4814;1.4863;1.4789;1.483;227884
25/02/2008;00:00;1.4824;1.4845;1.4795;1.4828;234465
26/02/2008;00:00;1.4828;1.4987;1.4778;1.4975;345626
27/02/2008;00:00;1.4973;1.5144;1.4971;1.5118;380005
28/02/2008;00:00;1.512;1.523;1.5074;1.5199;353519
29/02/2008;00:00;1.519;1.5239;1.5144;1.5188;256396
03/03/2008;00:00;1.518;1.5275;1.5158;1.5203;317082
04/03/2008;00:00;1.5203;1.5249;1.5174;1.5215;284455
05/03/2008;00:00;1.5217;1.5302;1.5146;1.5263;301758
06/03/2008;00:00;1.5264;1.5394;1.5262;1.5386;343378
07/03/2008;00:00;1.5379;1.5463;1.5315;1.5358;287839
10/03/2008;00:00;1.5354;1.5405;1.5313;1.5345;308101
11/03/2008;00:00;1.5347;1.5496;1.5283;1.5336;351862
12/03/2008;00:00;1.534;1.5574;1.5335;1.5563;401706
13/03/2008;00:00;1.5565;1.5645;1.5523;1.5626;398751
14/03/2008;00:00;1.5625;1.5688;1.5533;1.5672;309153
17/03/2008;00:00;1.5664;1.5904;1.5654;1.5726;448974
18/03/2008;00:00;1.5728;1.5832;1.5618;1.5619;471302
19/03/2008;00:00;1.5621;1.5786;1.5583;1.5636;442468
20/03/2008;00:00;1.5642;1.5647;1.5397;1.5434;393072
21/03/2008;00:00;1.5428;1.5475;1.5406;1.5431;66538
24/03/2008;00:00;1.5431;1.5456;1.5342;1.5436;276187
25/03/2008;00:00;1.5436;1.5659;1.5408;1.5627;339290
26/03/2008;00:00;1.5628;1.5859;1.5584;1.5837;402686
27/03/2008;00:00;1.5844;1.5846;1.5727;1.5773;398320
28/03/2008;00:00;1.5777;1.5839;1.5742;1.5794;293106
31/03/2008;00:00;1.5796;1.5896;1.576;1.5763;325460
01/04/2008;00:00;1.5761;1.5787;1.5564;1.5614;374043
02/04/2008;00:00;1.5622;1.5702;1.5534;1.5687;349610
03/04/2008;00:00;1.5686;1.569;1.551;1.5683;365404
04/04/2008;00:00;1.568;1.5774;1.5639;1.5726;269554
07/04/2008;00:00;1.5726;1.5741;1.5628;1.571;300111
08/04/2008;00:00;1.5703;1.5799;1.5675;1.5701;301419
09/04/2008;00:00;1.5703;1.5865;1.5684;1.5829;328401
10/04/2008;00:00;1.5836;1.5914;1.5726;1.574;366979
11/04/2008;00:00;1.5742;1.5857;1.574;1.5768;289621
14/04/2008;00:00;1.5736;1.5887;1.5606;1.5839;338266
15/04/2008;00:00;1.5833;1.5877;1.5752;1.5789;329677
16/04/2008;00:00;1.5789;1.5979;1.5759;1.5941;360382
17/04/2008;00:00;1.5942;1.5983;1.5847;1.5891;357048
18/04/2008;00:00;1.5894;1.5958;1.5712;1.5813;299265
21/04/2008;00:00;1.5732;1.5948;1.5732;1.5908;327840
22/04/2008;00:00;1.5907;1.6019;1.5835;1.5995;361830
23/04/2008;00:00;1.5996;1.5999;1.5859;1.5881;353218
24/04/2008;00:00;1.5882;1.5891;1.5639;1.5677;374446
25/04/2008;00:00;1.5679;1.5707;1.5556;1.5628;319942
28/04/2008;00:00;1.5628;1.5694;1.5594;1.5648;302119
29/04/2008;00:00;1.5649;1.5661;1.5541;1.5567;333220
30/04/2008;00:00;1.5568;1.5644;1.5518;1.5611;344637
01/05/2008;00:00;1.5613;1.5644;1.543;1.5468;317512
02/05/2008;00:00;1.5465;1.5499;1.5361;1.5423;275082
05/05/2008;00:00;1.5412;1.552;1.5408;1.5498;201890
06/05/2008;00:00;1.5498;1.5595;1.5453;1.553;310766
07/05/2008;00:00;1.5532;1.554;1.5366;1.5394;367639
